orden,ORDEN,IDREGION,IDCDP,CODGEO,REGION,DEPROV,COMUNA,RBD,DVRBD,NOMBRE,ALUMNOS,DDCIA,DDCIA_N,RURALIDAD,RURALIDAD_N,GRUPO,GRUPO_N,ALUM_LEN,ALUM_MAT,ALUM_NAT,PROM_LEN,PROM_MAT,Nivel Logro,PROM_NAT,DIF_LEN,SIG_LEN,DIF_MAT,SIG_MAT,DIF_NAT,SIG_NAT,DIFGRU_LEN,SIGGRU_LEN,DIFGRU_MAT,SIGGRU_MAT,DIFGRU_NAT,SIGGRU_NAT
5094,7642,13,133,13112,Región Metropolitana,Santiago Oriente,Macul,25625,0,Swedenborg College,21,PS,4,U,1,D,3,20,21,21,248,241,Intermedio,258,-44,-1,-21,-1,-25,-1,-36,-1,-38,-1,-38,-1
5095,7613,13,133,13108,Región Metropolitana,Santiago Oriente,Lo Barnechea,25630,7,Liceo Polivalente San José de Lo Barnechea,54,MD,2,U,1,B,1,52,54,53,210,214,Inicial,208,-21,-1,-8,0,-13,-1,-36,-1,-20,-1,-20,-1
5096,6975,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,25640,4,Colegio Manquecura Puente Alto,61,PP,3,U,1,E,4,61,61,61,311,296,Avanzado,308,17,1,-8,0,3,0,9,1,-8,-1,-8,-1
5097,6877,13,136,13114,Región Metropolitana,Cordillera,La Florida,25644,7,New Litlle College,22,PS,4,U,1,D,3,22,21,22,298,295,Avanzado,292,29,1,32,1,5,0,14,1,16,1,16,1
5098,8512,13,135,13603,Región Metropolitana,Talagante,Isla de Maipo,25647,1,Escuela Básica y Especial Nº 113 San Lorenzo Isla De Maipo,14,PS,4,U,1,B,1,14,14,14,255,259,Intermedio,246,-,,-,,-,,9,0,25,1,25,1
5099,8198,13,132,13121,Región Metropolitana,Santiago Sur,El Bosque,25655,2,Colegio Santo Tomás de Aquino,41,PS,4,U,1,D,3,41,41,41,291,293,Avanzado,289,46,1,77,1,22,1,7,1,14,1,14,1
5100,7777,13,133,13106,Región Metropolitana,Santiago Oriente,Providencia,25666,8,United College,6,PP,3,U,1,D,3,6,6,6,248,233,Intermedio,260,-51,-1,-55,-1,-21,0,-36,-1,-46,-1,-46,-1
5101,7992,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25674,9,Escuela Básica Instituto Ramón Freire,31,PS,4,U,1,C,2,31,31,31,279,247,Intermedio,256,13,0,3,0,-8,0,16,1,-7,0,-7,0
5102,7140,13,131,13119,Región Metropolitana,Santiago Centro,San Miguel,25675,7,Colegio Corazón de María de San Miguel,85,PS,4,U,1,E,4,85,43,85,303,314,Avanzado,307,-11,-1,10,0,-3,0,1,0,10,1,10,1
5103,7951,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25681,1,Colegio Oxford,18,PS,4,U,1,D,3,18,18,18,275,251,Intermedio,264,19,0,5,0,-22,-1,-9,0,-28,-1,-28,-1
5104,7663,13,133,13110,Región Metropolitana,Santiago Oriente,Ñuñoa,25686,2,Colegio Trigal,13,PP,3,U,1,D,3,11,12,12,227,238,Intermedio,256,-56,-1,-24,-1,-6,0,-57,-1,-41,-1,-41,-1
5105,7621,13,133,13112,Región Metropolitana,Santiago Oriente,Macul,25693,5,Colegio Madre de La Divina Providencia,40,PS,4,U,1,D,3,40,40,40,296,280,Intermedio,280,-4,0,-9,0,-6,0,12,1,1,0,1,0
5106,8553,13,135,13501,Región Metropolitana,Talagante,Melipilla,25697,8,Escuela Básica O'Higgins,32,PS,4,U,1,C,2,30,32,32,241,202,Inicial,222,7,0,-13,0,-10,0,-22,-1,-52,-1,-52,-1
5107,7952,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25700,1,Colegio Particular Los Alpes Maipú,47,PS,4,U,1,D,3,45,46,46,278,290,Avanzado,292,-13,0,4,0,5,0,-6,0,11,1,11,1
5108,6787,13,136,13114,Región Metropolitana,Cordillera,La Florida,25703,6,Colegio Particular Alcantara La Florida,73,PS,4,U,1,D,3,73,73,68,285,307,Avanzado,297,16,1,25,1,16,1,1,0,28,1,28,1
5109,6786,13,136,13114,Región Metropolitana,Cordillera,La Florida,25704,4,Colegio Particular Alcantara de la Cordillera,69,PS,4,U,1,D,3,66,69,68,283,297,Avanzado,298,-18,-1,-1,0,1,0,-1,0,18,1,18,1
5110,7206,13,131,13101,Región Metropolitana,Santiago Centro,Santiago,25708,7,Continental School,21,PS,4,U,1,D,3,21,21,21,252,260,Intermedio,267,-13,0,2,0,-19,-1,-32,-1,-19,-1,-19,-1
5111,8356,13,132,13403,Región Metropolitana,Santiago Sur,Paine,25711,7,Escuela Básica Paula Jaraquemada Alquiza,52,MD,2,U,1,A,0,50,49,51,224,209,Inicial,222,-18,-1,-12,0,0,0,-16,-1,-14,-1,-14,-1
5112,6788,13,136,13114,Región Metropolitana,Cordillera,La Florida,25712,5,Colegio Particular Andares de la Florida,10,PS,4,U,1,D,3,10,10,10,249,266,Intermedio,270,7,0,37,1,26,0,-35,-1,-13,0,-13,0
5113,7687,13,133,13110,Región Metropolitana,Santiago Oriente,Ñuñoa,25716,8,New Heirrich School,44,PS,4,U,1,D,3,43,44,44,285,289,Avanzado,294,-2,0,10,0,20,1,1,0,10,1,10,1
5114,7698,13,133,13113,Región Metropolitana,Santiago Oriente,Peñalolén,25717,6,Colegio Alcantara de Los Altos De Peñalolen,117,PS,4,U,1,D,3,116,117,116,286,289,Avanzado,281,4,0,8,0,8,0,2,0,10,1,10,1
5115,7141,13,131,13119,Región Metropolitana,Santiago Centro,San Miguel,25718,2,Colegio Los Ángeles Santiago San Miguel,11,PS,4,U,1,D,3,10,10,10,221,210,Inicial,240,-,,-,,-,,-63,-1,-69,-1,-69,-1
5116,6792,13,136,13114,Región Metropolitana,Cordillera,La Florida,25722,2,Colegio Patrona Señora de Lourdes,63,PS,4,U,1,E,4,63,62,62,300,313,Avanzado,309,-6,0,5,0,7,0,-2,0,9,1,9,1
5117,6765,13,136,13114,Región Metropolitana,Cordillera,La Florida,25724,9,Colegio Antilhue - La Florida,48,PS,4,U,1,E,4,48,47,47,299,307,Avanzado,304,11,0,27,1,12,0,-3,0,3,0,3,0
5118,8274,13,132,13120,Región Metropolitana,Santiago Sur,La Cisterna,25727,3,Liceo Salesiano Manuel Arriaran Barros,116,PS,4,U,1,D,3,116,112,113,277,284,Intermedio,289,-5,0,2,0,3,0,-7,-1,5,1,5,1
5119,7432,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,25733,8,Escuela Básica Santa Teresa de Quilicura,149,PS,4,U,1,C,2,146,114,113,280,274,Intermedio,282,10,1,14,1,20,1,17,1,20,1,20,1
5120,8564,13,135,13501,Región Metropolitana,Talagante,Melipilla,25738,9,Escuela Básica San José de Melipilla,23,PS,4,U,1,C,2,22,23,23,271,269,Intermedio,261,-11,0,3,0,5,0,8,0,15,1,15,1
5121,7936,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25739,7,Colegio de Nuestra Señora del Carmen de Maipú,48,PS,4,U,1,D,3,48,48,48,273,269,Intermedio,279,10,0,17,1,4,0,-11,-1,-10,-1,-10,-1
5122,7931,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25749,4,Colegio Alicante del Rosal,222,PS,4,U,1,D,3,218,217,217,291,293,Avanzado,304,0,0,4,0,11,1,7,1,14,1,14,1
5123,6778,13,136,13114,Región Metropolitana,Cordillera,La Florida,25751,6,Colegio Liahona Cordillera,59,PS,4,U,1,D,3,59,59,59,286,288,Avanzado,301,0,0,5,0,16,1,2,0,9,1,9,1
5124,7120,13,131,13115,Región Metropolitana,Santiago Centro,San Joaquín,25761,3,Colegio We Tripantu,12,PS,4,U,1,B,1,12,11,11,267,242,Intermedio,234,34,1,35,1,-24,-1,21,1,8,0,8,0
5125,7925,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25766,4,Boston College San Martín,252,PS,4,U,1,D,3,248,247,249,274,262,Intermedio,268,-5,0,-9,-1,-2,0,-10,-1,-17,-1,-17,-1
5126,7784,13,133,13107,Región Metropolitana,Santiago Oriente,Vitacura,25768,0,Colegio Extremadura de Vitacura,31,PS,4,U,1,D,3,31,29,30,287,278,Intermedio,291,-3,0,-8,0,17,1,3,0,-1,0,-1,0
5127,8319,13,132,13123,Región Metropolitana,Santiago Sur,Lo Espejo,25771,0,Colegio Santa Adriana de Lo Espejo,7,PS,4,U,1,A,0,7,7,6,257,224,Inicial,229,30,1,16,0,-6,0,17,0,1,0,1,0
5128,6898,13,136,13117,Región Metropolitana,Cordillera,La Pintana,25779,6,Colegio Polivalente Cardenal José María Caro,111,PS,4,U,1,B,1,109,108,108,272,269,Intermedio,267,17,1,25,1,18,1,26,1,35,1,35,1
5129,6991,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,25781,8,Colegio Polivalente Arzobispo Crescente Errazúriz,115,PS,4,U,1,C,2,115,114,115,282,291,Avanzado,287,9,0,33,1,-2,0,19,1,37,1,37,1
5130,7117,13,131,13115,Región Metropolitana,Santiago Centro,San Joaquín,25783,4,Colegio Arzobispo Manuel Vicuña,21,PS,4,U,1,B,1,21,21,21,263,285,Intermedio,272,-6,0,23,1,3,0,17,1,51,1,51,1
5131,7956,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25790,7,Colegio Polivalente Diego Portales de Maipú,58,PS,4,U,1,C,2,57,58,57,250,240,Intermedio,248,3,0,-3,0,8,0,-13,-1,-14,-1,-14,-1
5133,7428,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,25797,4,Escuela Básica Municipal Pucará Lasana,14,MD,2,U,1,B,1,14,14,14,253,261,Intermedio,241,2,0,11,0,-4,0,7,0,27,1,27,1
5134,7145,13,131,13119,Región Metropolitana,Santiago Centro,San Miguel,25798,2,Colegio Religioso San Javier,15,PS,4,U,1,C,2,12,13,14,250,249,Intermedio,255,-3,0,-10,0,-4,0,-13,-1,-5,0,-5,0
5135,7020,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,25799,0,Escuela Básica Ernestina Krischuk,32,PS,4,U,1,C,2,32,31,31,257,235,Intermedio,254,-5,0,-1,0,14,0,-6,0,-19,-1,-19,-1
5136,8543,13,135,13501,Región Metropolitana,Talagante,Melipilla,25806,7,Escuela Básica España de Melipilla,10,PS,4,U,1,C,2,10,9,9,252,252,Intermedio,234,14,0,32,1,14,0,-11,0,-2,0,-2,0
5137,7575,13,133,13109,Región Metropolitana,Santiago Oriente,Las Condes,25825,3,Escuela Básica San Miguel Arcángel de Las Condes,18,PP,3,U,1,E,4,18,18,18,275,277,Intermedio,275,-11,0,-1,0,-,,-27,-1,-27,-1,-27,-1
5138,6846,13,136,13114,Región Metropolitana,Cordillera,La Florida,25826,1,Escuela Básica Millawe,20,PS,4,U,1,D,3,19,19,20,252,232,Inicial,239,-13,0,-22,-1,-41,-1,-32,-1,-47,-1,-47,-1
5139,7416,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,25829,6,Colegio San Adrian de Quilicura,75,PS,4,U,1,D,3,75,73,74,290,289,Avanzado,303,2,0,7,0,35,1,6,1,10,1,10,1
5140,6869,13,136,13114,Región Metropolitana,Cordillera,La Florida,25831,8,Escuela Particular Contempora de La Florida,24,PS,4,U,1,D,3,24,24,24,258,262,Intermedio,258,14,0,21,1,-22,-1,-26,-1,-17,-1,-17,-1
5141,7144,13,131,13119,Región Metropolitana,Santiago Centro,San Miguel,25832,6,Colegio Particular Pan American College,27,PS,4,U,1,D,3,26,27,27,259,253,Intermedio,254,-20,-1,-22,-1,-9,0,-25,-1,-26,-1,-26,-1
5142,7677,13,133,13110,Región Metropolitana,Santiago Oriente,Ñuñoa,25836,9,Escuela Básica Rosa Jaraquemada,13,PS,4,U,1,D,3,12,12,13,299,301,Avanzado,303,26,1,39,1,52,1,15,1,22,1,22,1
5143,7914,13,134,13128,Región Metropolitana,Santiago Poniente,Lo Prado,25839,3,Escuela Básica y Especial Centro de Estudios del Lenguaje y el Infante,9,PS,4,U,1,C,2,9,9,9,292,267,Intermedio,273,20,0,-17,0,-,,29,1,13,0,13,0
5144,6772,13,136,13114,Región Metropolitana,Cordillera,La Florida,25842,3,Colegio Divina Pastora La Florida,76,PS,4,U,1,D,3,76,74,75,307,290,Avanzado,294,8,0,1,0,11,1,23,1,11,1,11,1
5145,8647,13,135,13601,Región Metropolitana,Talagante,Talagante,25843,1,Colegio Sagrado Corazón de Talagante,57,PS,4,U,1,E,4,55,56,57,293,298,Avanzado,292,-11,0,0,0,-13,-1,-9,-1,-6,-1,-6,-1
5146,7937,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25850,4,Colegio del Valle,54,PS,4,U,1,D,3,54,53,53,287,294,Avanzado,289,-7,0,-10,0,-6,0,3,0,15,1,15,1
5147,7983,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25851,2,Escuela Básica El Arrayán de Maipú,34,PS,4,U,1,C,2,34,34,34,268,262,Intermedio,266,15,1,23,1,-6,0,5,0,8,1,8,1
5148,8421,13,132,13401,Región Metropolitana,Santiago Sur,San Bernardo,25865,2,Escuela Básica Rayito de Sol,42,PS,4,U,1,C,2,40,39,39,227,227,Inicial,236,-42,-1,-41,-1,-,,-36,-1,-27,-1,-27,-1
5149,7943,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25885,7,Colegio Intercultural Trememn,40,PS,4,U,1,D,3,38,39,39,286,293,Avanzado,286,-6,0,-4,0,-9,0,2,0,14,1,14,1
5150,7726,13,133,13113,Región Metropolitana,Santiago Oriente,Peñalolén,25893,8,Escuela Básica San Cristobal,20,PP,3,U,1,E,4,20,20,20,284,260,Intermedio,257,6,0,16,0,18,1,-18,-1,-44,-1,-44,-1
5151,8038,13,134,13129,Región Metropolitana,Santiago Poniente,Pudahuel,25895,4,Colegio Santiago de Pudahuel,82,PS,4,U,1,C,2,80,79,82,277,272,Intermedio,275,-11,-1,-7,0,20,1,14,1,18,1,18,1
5152,7270,13,137,13201,Región Metropolitana,Santiago Norte,Colina,25914,4,Escuela Básica San Jorge de Colina,9,PS,4,U,1,B,1,9,9,9,277,289,Avanzado,302,-15,0,10,0,-,,31,1,55,1,55,1
5153,8657,13,135,13601,Región Metropolitana,Talagante,Talagante,25919,5,Escuela Básica Nehuen,28,PS,4,U,1,D,3,28,28,28,278,290,Avanzado,286,-9,0,9,0,5,0,-6,0,11,1,11,1
5154,7935,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,25921,7,Colegio Centro Educacional Rousseau,46,PS,4,U,1,C,2,46,46,46,253,256,Intermedio,261,-22,-1,-3,0,3,0,-10,-1,2,0,2,0
5155,8066,13,134,13129,Región Metropolitana,Santiago Poniente,Pudahuel,25922,5,Escuela Básica y Especial Terra Australis,109,PS,4,U,1,C,2,107,108,108,251,246,Intermedio,253,-6,0,9,0,2,0,-12,-1,-8,-1,-8,-1
5156,7380,13,137,13202,Región Metropolitana,Santiago Norte,Lampa,25926,8,Colegio Polivalente Jerusalen de Lampa,34,PS,4,U,1,C,2,34,32,32,269,262,Intermedio,254,28,1,40,1,-,,6,0,8,1,8,1
5157,7429,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,25929,2,Escuela Básica Padre Pedro Arrupe Sagrada Familia,80,PS,4,U,1,B,1,80,79,76,249,242,Intermedio,243,21,1,22,1,6,0,3,0,8,1,8,1
5158,8594,13,135,13602,Región Metropolitana,Talagante,Peñaflor,25933,0,Alborada School,22,PS,4,U,1,C,2,20,21,22,266,250,Intermedio,244,21,1,22,1,-11,0,3,0,-4,0,-4,0
5159,7034,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,25936,5,Escuela Básica Nuevo Horizonte de Puente Alto,75,PS,4,U,1,C,2,75,74,74,262,253,Intermedio,261,16,1,11,0,15,1,-1,0,-1,0,-1,0
5160,7174,13,131,13119,Región Metropolitana,Santiago Centro,San Miguel,25941,1,Spring College N° 2,21,PS,4,U,1,C,2,21,21,21,240,210,Inicial,229,25,1,8,0,13,0,-23,-1,-44,-1,-44,-1
5161,8623,13,135,13602,Región Metropolitana,Talagante,Peñaflor,25944,6,Parthenon College,21,PS,4,U,1,C,2,20,21,21,290,265,Intermedio,296,13,0,5,0,46,1,27,1,11,1,11,1
5162,8370,13,132,13401,Región Metropolitana,Santiago Sur,San Bernardo,25960,8,Centro Educacional Padre Alberto Hurtado,78,MC,1,U,1,B,1,76,75,75,257,263,Intermedio,265,-8,0,18,1,22,1,11,1,29,1,29,1
5163,8603,13,135,13602,Región Metropolitana,Talagante,Peñaflor,25984,5,Escuela Básica Alfredo Dreyse Belser,29,PS,4,U,1,C,2,29,29,29,251,226,Inicial,246,-11,0,-19,-1,-18,-1,-12,-1,-28,-1,-28,-1
5164,6952,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,25999,3,Colegio Alicante del Sol,188,PS,4,U,1,D,3,185,186,187,293,304,Avanzado,297,4,0,14,1,14,1,9,1,25,1,25,1
5165,6763,13,136,13114,Región Metropolitana,Cordillera,La Florida,26001,0,Colegio Alicante de La Florida,110,PS,4,U,1,D,3,110,109,109,305,307,Avanzado,314,12,1,11,1,29,1,21,1,28,1,28,1
5166,8342,13,132,13403,Región Metropolitana,Santiago Sur,Paine,26012,6,Colegio Moderno Paine,26,PS,4,U,1,C,2,26,26,26,231,242,Intermedio,245,-5,0,10,0,18,1,-32,-1,-12,-1,-12,-1
5167,8435,13,132,13401,Región Metropolitana,Santiago Sur,San Bernardo,26017,7,Kings School,42,PS,4,U,1,C,2,42,42,42,283,272,Intermedio,269,-9,0,-12,0,0,0,20,1,18,1,18,1
5168,6816,13,136,13114,Región Metropolitana,Cordillera,La Florida,26028,2,Emmanuel High School,35,PS,4,U,1,D,3,34,35,35,277,289,Avanzado,291,-12,0,3,0,3,0,-7,0,10,1,10,1
5169,7418,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,26033,9,Colegio San Carlos de Quilicura,80,PS,4,U,1,D,3,75,75,79,298,307,Avanzado,306,6,0,2,0,32,1,14,1,28,1,28,1
5170,7391,13,137,13202,Región Metropolitana,Santiago Norte,Lampa,26035,5,Escuela Básica San José de Lampa,78,PS,4,U,1,C,2,76,78,78,287,281,Intermedio,276,-3,0,3,0,3,0,24,1,27,1,27,1
5171,7326,13,137,13103,Región Metropolitana,Santiago Norte,Conchalí,26039,8,San Mateo School,15,PS,4,U,1,C,2,15,15,15,249,229,Inicial,233,16,0,11,0,-25,-1,-14,-1,-25,-1,-25,-1
5172,8165,13,132,13402,Región Metropolitana,Santiago Sur,Buin,26043,6,Escuela Básica Santa Teresa de Los Andes,27,PS,4,R,0,D,3,26,27,27,296,284,Intermedio,303,9,0,-6,0,7,0,12,1,5,0,5,0
5173,8057,13,134,13129,Región Metropolitana,Santiago Poniente,Pudahuel,26046,0,Escuela Básica Manquecura de Los Valles,61,PP,3,U,1,E,4,60,61,61,293,271,Intermedio,283,3,0,-12,-1,7,0,-9,-1,-33,-1,-33,-1
5174,6767,13,136,13114,Región Metropolitana,Cordillera,La Florida,26053,3,Colegio Atenas,69,PS,4,U,1,D,3,69,69,69,286,273,Intermedio,272,-5,0,-12,-1,-13,-1,2,0,-6,-1,-6,-1
5175,6835,13,136,13114,Región Metropolitana,Cordillera,La Florida,26068,1,Escuela Básica Licarito,52,PS,4,U,1,D,3,51,52,52,282,266,Intermedio,274,-1,0,-13,-1,6,0,-2,0,-13,-1,-13,-1
5176,7586,13,133,13109,Región Metropolitana,Santiago Oriente,Las Condes,26080,0,Sociedad Educacional Saint Andrew S.A,11,PP,3,U,1,E,4,11,11,11,267,265,Intermedio,267,-39,-1,-32,-1,-15,0,-35,-1,-39,-1,-39,-1
5177,7417,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,26083,5,Colegio San Alberto Hurtado,44,PS,4,U,1,C,2,43,44,44,261,241,Intermedio,255,15,1,6,0,17,1,-2,0,-13,-1,-13,-1
5178,8125,13,134,13131,Región Metropolitana,Santiago Poniente,Renca,26084,3,El Bosque Renca,23,PS,4,U,1,B,1,22,22,23,272,260,Intermedio,265,46,1,50,1,57,1,26,1,26,1,26,1
5179,8577,13,135,13605,Región Metropolitana,Talagante,Padre Hurtado,26092,4,Colegio Los Robles de Curato,32,PS,4,U,1,D,3,32,30,30,270,253,Intermedio,256,21,1,11,0,-7,0,-14,-1,-26,-1,-26,-1
5180,8340,13,132,13403,Región Metropolitana,Santiago Sur,Paine,26094,0,Colegio Las Américas de Paine,43,PS,4,U,1,C,2,43,43,43,284,285,Intermedio,268,40,1,49,1,3,0,21,1,31,1,31,1
5181,7421,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,26110,6,Colegio Santiago-Quilicura,86,PS,4,U,1,D,3,83,85,85,284,279,Intermedio,274,2,0,20,1,11,1,0,0,0,0,0,0
5182,8158,13,132,13402,Región Metropolitana,Santiago Sur,Buin,26117,3,Escuela Básica Camilo Mori Henríquez,65,PS,4,U,1,C,2,65,65,64,248,229,Inicial,238,0,0,3,0,-12,-1,-15,-1,-25,-1,-25,-1
5183,7640,13,133,13112,Región Metropolitana,Santiago Oriente,Macul,26120,3,Newton School,15,PS,4,U,1,D,3,14,15,15,265,243,Intermedio,247,19,0,26,1,17,0,-19,-1,-36,-1,-36,-1
5184,7626,13,133,13112,Región Metropolitana,Santiago Oriente,Macul,26125,4,Ellen Gould School,16,PS,4,U,1,B,1,15,15,15,193,172,Inicial,195,-34,-1,-29,-1,-33,-1,-53,-1,-62,-1,-62,-1
5185,7753,13,133,13106,Región Metropolitana,Santiago Oriente,Providencia,26129,7,Colegio María Jesús,15,PS,4,U,1,D,3,15,15,15,268,277,Intermedio,262,1,0,28,1,4,0,-16,-1,-2,0,-2,0
5186,7982,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,26137,8,Escuela Básica del Real,29,PS,4,U,1,D,3,27,29,29,263,251,Intermedio,273,-11,0,-16,-1,16,1,-21,-1,-28,-1,-28,-1
5187,8359,13,132,13403,Región Metropolitana,Santiago Sur,Paine,26152,1,Escuela Básica San Pedro Apóstol,62,PS,4,U,1,B,1,62,62,62,258,239,Intermedio,242,37,1,27,1,10,0,12,1,5,0,5,0
5188,7734,13,133,13113,Región Metropolitana,Santiago Oriente,Peñalolén,26155,6,"Escuela Básica, Colegio Peñalolen",10,PP,3,U,1,E,4,10,10,10,338,321,Avanzado,307,40,1,27,1,-7,0,36,1,17,1,17,1
5189,7402,13,137,13202,Región Metropolitana,Santiago Norte,Lampa,26157,2,Liceo Municipal de Batuco,17,MC,1,U,1,A,0,17,17,17,208,215,Inicial,218,-9,0,2,0,-25,-1,-32,-1,-8,0,-8,0
5190,7805,13,134,13125,Región Metropolitana,Santiago Poniente,Cerrillos,26158,0,Escuela Básica Akori,16,PS,4,U,1,C,2,16,15,15,250,239,Intermedio,240,11,0,11,0,-,,-13,-1,-15,-1,-15,-1
5191,7574,13,133,13109,Región Metropolitana,Santiago Oriente,Las Condes,26171,8,Escuela Básica Rembrandt,10,PP,3,U,1,E,4,10,10,10,207,199,Inicial,224,-,,-,,-,,-95,-1,-105,-1,-105,-1
5192,8108,13,134,13127,Región Metropolitana,Santiago Poniente,Quinta Normal,26172,6,Falcon College Little,25,PS,4,U,1,C,2,23,25,25,240,225,Inicial,221,3,0,7,0,6,0,-23,-1,-29,-1,-29,-1
5194,8116,13,134,13131,Región Metropolitana,Santiago Poniente,Renca,26219,6,Centro Educacional Goyenechea,31,PS,4,U,1,B,1,29,30,30,228,221,Inicial,223,14,0,23,1,30,1,-18,-1,-13,-1,-13,-1
5195,7379,13,137,13202,Región Metropolitana,Santiago Norte,Lampa,26235,8,Colegio Paicavi de Lampa,28,PS,4,U,1,B,1,27,28,28,222,224,Inicial,203,-1,0,5,0,-26,-1,-24,-1,-10,-1,-10,-1
5196,7257,13,137,13201,Región Metropolitana,Santiago Norte,Colina,26238,2,Escuela Básica 2188 Alemán del Verbo Divino,39,PP,3,U,1,E,4,38,39,39,290,295,Avanzado,285,-22,-1,-26,-1,1,0,-12,-1,-9,-1,-9,-1
5197,7300,13,137,13103,Región Metropolitana,Santiago Norte,Conchalí,26245,5,Escuela Básica Cristiano El Sembrador,34,PS,4,U,1,C,2,34,33,33,249,229,Inicial,234,-11,0,-14,0,-,,-14,-1,-25,-1,-25,-1
5198,7388,13,137,13202,Región Metropolitana,Santiago Norte,Lampa,26249,8,Escuela Básica Miraflores,25,PS,4,U,1,C,2,25,24,24,219,215,Inicial,228,-35,-1,-30,-1,-17,-1,-44,-1,-39,-1,-39,-1
5199,6935,13,136,13117,Región Metropolitana,Cordillera,La Pintana,26250,1,Misionero de Agostini,26,PS,4,U,1,B,1,26,26,26,238,228,Inicial,227,-24,-1,-26,-1,12,0,-8,-1,-6,0,-6,0
5200,8029,13,134,13129,Región Metropolitana,Santiago Poniente,Pudahuel,26260,9,Boston College Pudahuel N° 2201,80,PS,4,U,1,D,3,79,80,80,293,299,Avanzado,302,7,0,16,1,26,1,9,1,20,1,20,1
5201,8474,13,135,13503,Región Metropolitana,Talagante,Curacaví,26266,8,Colegio Carpe Diem de Curacaví,14,PS,4,U,1,C,2,13,14,14,286,268,Intermedio,272,-,,-,,-,,23,1,14,1,14,1
5202,8026,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,26268,4,Saint Louis School,43,PS,4,U,1,E,4,42,42,42,289,282,Intermedio,287,3,0,-4,0,-,,-13,-1,-22,-1,-22,-1
5203,7278,13,137,13201,Región Metropolitana,Santiago Norte,Colina,26271,4,Escuela Básica Valle Verde de Colina,34,PS,4,U,1,B,1,33,32,30,248,218,Inicial,221,-2,0,-10,0,-,,2,0,-16,-1,-16,-1
5204,7433,13,137,13132,Región Metropolitana,Santiago Norte,Quilicura,26272,2,Escuela Básica Weston Academy,32,PS,4,U,1,D,3,31,32,32,281,273,Intermedio,290,3,0,-15,0,-,,-3,0,-6,0,-6,0
5205,7336,13,137,13104,Región Metropolitana,Santiago Norte,Huechuraba,26287,0,Escuela Básica Brunnenweg,7,PP,3,U,1,E,4,7,7,7,281,285,Intermedio,286,32,1,33,1,-,,-21,-1,-19,-1,-19,-1
5207,7745,13,133,13106,Región Metropolitana,Santiago Oriente,Providencia,26294,3,Colegio Almahue,7,PP,3,U,1,E,4,7,7,6,214,237,Intermedio,240,-,,-,,-,,-88,-1,-67,-1,-67,-1
5208,7986,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,26295,1,Escuela Básica El Sauce,27,PS,4,U,1,C,2,27,26,26,211,200,Inicial,220,-26,-1,-40,-1,-,,-52,-1,-54,-1,-54,-1
5209,7341,13,137,13104,Región Metropolitana,Santiago Norte,Huechuraba,26297,8,Escuela Básica Montahue,19,PP,3,U,1,E,4,19,17,18,266,249,Intermedio,270,-15,0,-44,-1,-,,-36,-1,-55,-1,-55,-1
5210,7993,13,134,13126,Región Metropolitana,Santiago Poniente,Maipú,26298,6,Escuela Básica La Araucaria de Maipú,11,PS,4,U,1,C,2,11,11,11,244,220,Inicial,244,-,,-,,-,,-19,-1,-34,-1,-34,-1
5211,7706,13,133,13113,Región Metropolitana,Santiago Oriente,Peñalolén,26305,2,Colegio Montahue de Peñalolen,7,PP,3,U,1,E,4,6,7,7,296,283,Intermedio,284,12,0,-11,0,-,,-6,0,-21,-1,-21,-1
5213,7078,13,131,13122,Región Metropolitana,Santiago Centro,Pedro Aguirre Cerda,26324,9,Colegio Arcángel Gabriel,18,PS,4,U,1,C,2,18,18,18,229,213,Inicial,226,-9,0,7,0,-,,-34,-1,-41,-1,-41,-1
5215,7261,13,137,13201,Región Metropolitana,Santiago Norte,Colina,26335,4,Escuela Básica Dunalastair Valle Norte,61,PP,3,U,1,E,4,60,59,60,308,303,Avanzado,302,-,,-,,-,,6,0,-1,0,-1,0
